id,Name,MedianIncomeDollars
0500000US55129,"Washburn County, Wisconsin",48422
0500000US55131,"Washington County, Wisconsin",74062
0500000US55133,"Waukesha County, Wisconsin",84331
0500000US55135,"Waupaca County, Wisconsin",57680
0500000US55137,"Waushara County, Wisconsin",51195
0500000US55139,"Winnebago County, Wisconsin",57124
0500000US55141,"Wood County, Wisconsin",53473
0500000US56001,"Albany County, Wyoming",46865
0500000US56003,"Big Horn County, Wyoming",53435
0500000US56005,"Campbell County, Wyoming",79916
0500000US56007,"Carbon County, Wyoming",60206
0500000US56009,"Converse County, Wyoming",63923
0500000US56011,"Crook County, Wyoming",64055
0500000US56013,"Fremont County, Wyoming",54242
0500000US56015,"Goshen County, Wyoming",49774
0500000US56017,"Hot Springs County, Wyoming",51875
0500000US56019,"Johnson County, Wyoming",55991
0500000US56021,"Laramie County, Wyoming",64220
0500000US56023,"Lincoln County, Wyoming",64519
0500000US56025,"Natrona County, Wyoming",60550
0500000US56027,"Niobrara County, Wyoming",39359
0500000US56029,"Park County, Wyoming",62666
0500000US56031,"Platte County, Wyoming",47096
0500000US56033,"Sheridan County, Wyoming",58521
0500000US56035,"Sublette County, Wyoming",78680
0500000US56037,"Sweetwater County, Wyoming",73008
0500000US56039,"Teton County, Wyoming",83831
0500000US56041,"Uinta County, Wyoming",58235
0500000US56043,"Washakie County, Wyoming",53426
0500000US56045,"Weston County, Wyoming",52867
0500000US72001,"Adjuntas Municipio, Puerto Rico",12902
0500000US72003,"Aguada Municipio, Puerto Rico",16347
0500000US72005,"Aguadilla Municipio, Puerto Rico",16693
0500000US72007,"Aguas Buenas Municipio, Puerto Rico",17255
0500000US72009,"Aibonito Municipio, Puerto Rico",19720
0500000US72011,"A�asco Municipio, Puerto Rico",19379
0500000US72013,"Arecibo Municipio, Puerto Rico",18001
0500000US72015,"Arroyo Municipio, Puerto Rico",16976
0500000US72017,"Barceloneta Municipio, Puerto Rico",16889
0500000US72019,"Barranquitas Municipio, Puerto Rico",15970
0500000US72021,"Bayam�n Municipio, Puerto Rico",26017
0500000US72023,"Cabo Rojo Municipio, Puerto Rico",16080
0500000US72025,"Caguas Municipio, Puerto Rico",25006
0500000US72027,"Camuy Municipio, Puerto Rico",16831
0500000US72029,"Can�vanas Municipio, Puerto Rico",20673
0500000US72031,"Carolina Municipio, Puerto Rico",29434
0500000US72033,"Cata�o Municipio, Puerto Rico",18253
0500000US72035,"Cayey Municipio, Puerto Rico",21320
0500000US72037,"Ceiba Municipio, Puerto Rico",19103
0500000US72039,"Ciales Municipio, Puerto Rico",15071
0500000US72041,"Cidra Municipio, Puerto Rico",19949
0500000US72043,"Coamo Municipio, Puerto Rico",19833
0500000US72045,"Comer�o Municipio, Puerto Rico",12812
0500000US72047,"Corozal Municipio, Puerto Rico",15088
0500000US72049,"Culebra Municipio, Puerto Rico",23802
0500000US72051,"Dorado Municipio, Puerto Rico",29667
0500000US72053,"Fajardo Municipio, Puerto Rico",19068
0500000US72054,"Florida Municipio, Puerto Rico",20315
0500000US72055,"Gu�nica Municipio, Puerto Rico",13242
0500000US72057,"Guayama Municipio, Puerto Rico",16374
0500000US72059,"Guayanilla Municipio, Puerto Rico",16922
0500000US72061,"Guaynabo Municipio, Puerto Rico",33937
0500000US72063,"Gurabo Municipio, Puerto Rico",33661
0500000US72065,"Hatillo Municipio, Puerto Rico",17201
0500000US72067,"Hormigueros Municipio, Puerto Rico",19394
0500000US72069,"Humacao Municipio, Puerto Rico",19880
0500000US72071,"Isabela Municipio, Puerto Rico",16748
0500000US72073,"Jayuya Municipio, Puerto Rico",15424
0500000US72075,"Juana D�az Municipio, Puerto Rico",20845
0500000US72077,"Juncos Municipio, Puerto Rico",18969
0500000US72079,"Lajas Municipio, Puerto Rico",13747
0500000US72081,"Lares Municipio, Puerto Rico",14540
0500000US72083,"Las Mar�as Municipio, Puerto Rico",13435
0500000US72085,"Las Piedras Municipio, Puerto Rico",21792
0500000US72087,"Lo�za Municipio, Puerto Rico",17402
0500000US72089,"Luquillo Municipio, Puerto Rico",20829
0500000US72091,"Manat� Municipio, Puerto Rico",19459
0500000US72093,"Maricao Municipio, Puerto Rico",13262
0500000US72095,"Maunabo Municipio, Puerto Rico",19788
0500000US72097,"Mayag�ez Municipio, Puerto Rico",14120
0500000US72099,"Moca Municipio, Puerto Rico",14155
0500000US72101,"Morovis Municipio, Puerto Rico",20589
0500000US72103,"Naguabo Municipio, Puerto Rico",19356
0500000US72105,"Naranjito Municipio, Puerto Rico",19332
0500000US72107,"Orocovis Municipio, Puerto Rico",13319
0500000US72109,"Patillas Municipio, Puerto Rico",15761
0500000US72111,"Pe�uelas Municipio, Puerto Rico",17592
0500000US72113,"Ponce Municipio, Puerto Rico",17173
0500000US72115,"Quebradillas Municipio, Puerto Rico",16630
0500000US72117,"Rinc�n Municipio, Puerto Rico",21591
0500000US72119,"R�o Grande Municipio, Puerto Rico",22509
0500000US72121,"Sabana Grande Municipio, Puerto Rico",16846
0500000US72123,"Salinas Municipio, Puerto Rico",16887
0500000US72125,"San Germ�n Municipio, Puerto Rico",15619
0500000US72127,"San Juan Municipio, Puerto Rico",22146
0500000US72129,"San Lorenzo Municipio, Puerto Rico",18821
0500000US72131,"San Sebasti�n Municipio, Puerto Rico",14812
0500000US72133,"Santa Isabel Municipio, Puerto Rico",17640
0500000US72135,"Toa Alta Municipio, Puerto Rico",28863
0500000US72137,"Toa Baja Municipio, Puerto Rico",24899
0500000US72139,"Trujillo Alto Municipio, Puerto Rico",31193
0500000US72141,"Utuado Municipio, Puerto Rico",16533
0500000US72143,"Vega Alta Municipio, Puerto Rico",18895
0500000US72145,"Vega Baja Municipio, Puerto Rico",19096
0500000US72147,"Vieques Municipio, Puerto Rico",15539
0500000US72149,"Villalba Municipio, Puerto Rico",19855
0500000US72151,"Yabucoa Municipio, Puerto Rico",16013
0500000US72153,"Yauco Municipio, Puerto Rico",14954
